name,frequency
lavadouro,3
lazer,3
legado,3
leitura,3
lembrando,3
lembranças,3
lentes,3
lençóes,3
levanta,3
levantar,3
levantei,3
levantouse,3
libretto,3
ligado,3
livida,3
louvor,3
louça,3
lustre,3
madrugada,3
magro,3
majestade,3
manda,3
mando,3
mangas,3
manifesta,3
manuscripto,3
marcado,3
mares,3
maria,3
março,3
massinissa,3
mediante,3
melhores,3
meninas,3
metal,3
mettelo,3
mettesse,3
mettida,3
mettido,3
missas,3
mister,3
mocinho,3
modesta,3
molhados,3
montar,3
morava,3
mostra,3
mostrou,3
moveis,3
movimento,3
mudado,3
mudar,3
mysterios,3
nadar,3
namorada,3
namorados,3
namorar,3
nasceu,3
naufragio,3
necessaria,3
necessario,3
negou,3
nellas,3
nora,3
notas,3
novembro,3
novos,3
nympha,3
objecto,3
objectos,3
observou,3
occasiões,3
offereceu,3
olhavam,3
olho,3
opinar,3
opinou,3
ordenação,3
ordene,3
origem,3
ouvimos,3
ouviram,3
ouviume,3
padecer,3
padrinho,3
pagamento,3
pagina,3
pallida,3
palpebras,3
panno,3
pararam,3
parava,3
parceiro,3
parecelhe,3
partitura,3
passarinhos,3
peccados,3
pedaços,3
pedindo,3
pegam,3
pegasse,3
pendente,3
pensa,3
perda,3
perdia,3
perdoe,3
perfeito,3
perguntarlhe,3
permittia,3
personagens,3
peçolhe,3
phrases,3
piedade,3
pintado,3
podiamos,3
politico,3
portanto,3
portão,3
porção,3
possibilidade,3
predicção,3
preferia,3
prego,3
premio,3
prender,3
preparação,3
presente,3
presilha,3
preso,3
pressa,3
presta,3
pretas,3
preço,3
promettia,3
prompta,3
propozme,3
prosa,3
puder,3
purgatorio,3
pódes,3
quantas,3
queira,3
queixo,3
quente,3
queres,3
quitanda,3
quizessem,3
rasgos,3
recebendo,3
recommendações,3
reconciliação,3
recordando,3
recreios,3
recto,3
recuei,3
recusou,3
reflecti,3
reflectindo,3
reflexo,3
reformar,3
reis,3
rejeitou,3
religião,3
repetias,3
repetindo,3
repliquei,3
respeito,3
resumo,3
rezei,3
risonho,3
sabido,3
sacerdote,3
sacudi,3
saio,3
satisfeito,3
saudade,3
secca,3
secreto,3
seculo,3
seguido,3
seguiu,3
semelhanças,3
sentiu,3
separados,3
sexo,3
sincera,3
socegado,3
solução,3
sombras,3
sonetos,3
soou,3
sorria,3
soubesse,3
subia,3
sublime,3
sufficiente,3
superlativo,3
suspirando,3
talento,3
tartaruga,3
teimosos,3
teimou,3
temente,3
terras,3
terraço,3
testamento,3
testemunhas,3
theoria,3
tijuca,3
tinta,3
tirei,3
tochas,3
toma,3
tomei,3
tomo,3
tornar,3
tornavam,3
tosse,3
trabalhava,3
tragico,3
tratar,3
tratava,3
tratei,3
travessuras,3
trazer,3
tremulo,3
treze,3
tristezas,3
trocou,3
truncado,3
turquia,3
ultimamente,3
universidade,3
vacca,3
vaes,3
vagamente,3
valer,3
varas,3
vasto,3
venceu,3
vendome,3
veneno,3
verdadeiramente,3
veremos,3
vergonha,3
verá,3
vexame,3
viagens,3
victima,3
vier,3
viessem,3
vilhe,3
virgem,3
viria,3
visinhas,3
visinhos,3
viste,3
vivemos,3
vivesse,3
vivi,3
viviam,3
voltado,3
voltava,3
voltouse,3
voltámos,3
vulgar,3
zangado,3
abalo,2
abane,2
abatida,2
aborrecimento,2
aborrecivel,2
abraçalo,2
abre,2
abri,2
abriame,2
abril,2
abrindo,2
abrira,2
acaba,2
acabam,2
acabaram,2
acabassem,2
acabo,2
acanhada,2
acanhamento,2
acceitando,2
accentuando,2
accesas,2
accordado,2
achando,2
achas,2
achilles,2
achára,2
acima,2
acodem,2
acompanhado,2
acompanhava,2
aconselhou,2
acostumando,2
